안전표지일련번호,도로종류,도로노선번호,도로노선명,도로노선방향,도로형태,차로수,도로폭,소재지도로명주소,소재지지번주소,위도,경도,안전표지구분,안전표지종별일련번호,주행제한속도,안전표지설명,지주형식,제2외국어표기여부,설치일자,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
2835,국가지원지방도,333호,능북로,1,2,1,,,경기도 여주시 흥천면 귀백리 49-6,37.34071041,127.5579537,3,304,,회전교차로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2834,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 귀백리 38-8,37.34501011,127.5595797,3,304,,회전교차로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2833,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 귀백리 38-8,37.34501011,127.5595797,2,228,,양보표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2832,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 귀백리 38-8,37.34501011,127.5595797,1,129,,과속방지턱,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2831,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 귀백리 38-8,37.34501011,127.5595797,2,224,20,최고속도제한표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2830,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 귀백리 38-8,37.34501011,127.5595797,4,425,,거리표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2829,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 귀백리 38-8,37.34501011,127.5595797,1,129,,과속방지턱,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
282,일반국도,37호,여양로,1,1,4,,,경기도 여주시 대신면 천서리 733,37.39760471,127.5491923,1,112,,좌로굽은도로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2828,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 귀백리 38-8,37.34501011,127.5595797,2,226,,서행표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2827,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 귀백리 38-8,37.34501011,127.5595797,2,226,,서행표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2826,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 귀백리 38-8,37.34501011,127.5595797,1,130,,낙석도로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2825,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 귀백리 38-8,37.34501011,127.5595797,2,224,40,최고속도제한표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2824,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 귀백리 38-8,37.34501011,127.5595797,1,130,,낙석도로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2823,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 귀백리 38-8,37.34501011,127.5595797,1,105,,ㅓ자형교차로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2822,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 귀백리 38-8,37.34501011,127.5595797,2,226,,서행표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2821,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 294-5,37.34972278,127.558768,1,130,,낙석도로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2820,국가지원지방도,333호,능북로,1,1,3,,,경기도 여주시 흥천면 상백리 280-19,37.35118945,127.5580281,2,228,,양보표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2819,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 상백리 280-19,37.35118945,127.5580281,1,104,,ㅏ자형교차로표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
281,일반국도,37호,여양로,1,2,3,,,경기도 여주시 대신면 천서리 748,37.40191946,127.5465514,3,322,,횡단보도표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2818,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 280-19,37.35118945,127.5580281,2,226,,서행표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2817,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 280-19,37.35118945,127.5580281,1,104,,ㅏ자형교차로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2816,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 상백리 280-15,37.35311805,127.5578627,1,112,,좌로굽은도로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2815,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 280-15,37.35311805,127.5578627,1,105,,ㅓ자형교차로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2814,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 280-15,37.35311805,127.5578627,2,226,,서행표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2813,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 208-5,37.3594007,127.5560252,1,129,,과속방지턱,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2812,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 208-5,37.3594007,127.5560252,1,111,,우로굽은도로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2811,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 208-5,37.3594007,127.5560252,1,322,,횡단보도표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2810,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 208-5,37.3594007,127.5560252,1,132,,횡단보도표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2809,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 208-5,37.3594007,127.5560252,1,129,,과속방지턱,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
280,일반국도,37호,여양로,1,1,3,,,경기도 여주시 대신면 천서리 748,37.40191946,127.5465514,1,132,,횡단보도표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2808,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 208-5,37.3594007,127.5560252,1,104,,ㅏ자형교차로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2807,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 상백리 108-4,37.36144573,127.5537314,3,329,,비보호좌회전표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2806,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 상백리 108-4,37.36144573,127.5537314,2,224,60,최고속도제한표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2805,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 상백리 108-4,37.36144573,127.5537314,1,322,,횡단보도표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2804,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 108-4,37.36144573,127.5537314,1,129,,과속방지턱,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2803,국가지원지방도,333호,능북로,1,1,3,,,경기도 여주시 흥천면 상백리 111-4,37.36200932,127.5519947,2,226,,서행표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2802,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 111-4,37.36200932,127.5519947,1,101,,┼자형교차로,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2801,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 111-4,37.36200932,127.5519947,1,129,,과속방지턱,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2800,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 111-4,37.36200932,127.5519947,1,111,,우로굽은도로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2799,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 131-10,37.36242065,127.5503786,1,129,,과속방지턱,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
279,일반국도,37호,여양로,1,1,2,,,경기도 여주시 대신면 천서리 748,37.40191946,127.5465514,2,226,,서행표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
27,일반국도,3호,경충대로,1,1,4,,,경기도 여주시 가남읍 심석리 82-3,37.19121909,127.5603302,2,224,60,최고속도제한표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2798,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 144-3,37.36255511,127.5496496,2,226,,서행표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2797,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 144-3,37.36255511,127.5496496,1,104,,ㅏ자형교차로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2796,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 56-3,37.36319599,127.5475301,1,322,,횡단보도표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2795,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 53-11,37.36376183,127.5464211,1,132,,횡단보도표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2794,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 53-11,37.36376183,127.5464211,1,112,,좌로굽은도로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2793,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 상백리 51-3,37.36382369,127.5459263,1,132,,횡단보도표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2792,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 51-3,37.36382369,127.5459263,2,226,,서행표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2791,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 51-3,37.36382369,127.5459263,4,401,,거리표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2790,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 51-3,37.36382369,127.5459263,1,105,,ㅓ자형교차로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2789,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 상백리 51-3,37.36382369,127.5459263,1,111,,우로굽은도로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
278,일반국도,37호,여양로,1,1,2,,,경기도 여주시 대신면 천서리 748,37.40191946,127.5465514,1,104,,ㅏ자형교차로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2788,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,2,220,,차중량제한표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2787,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,4,407,,신호등화상태표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2786,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,3,329,,비보호좌회전표지,3,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2785,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,3,322,,횡단보도표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2784,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,4,408,,전방우선도로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2783,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,3,304,,회전교차로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2782,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,2,228,,양보표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2781,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,4,408,,전방우선도로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2780,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,3,304,,회전교차로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2779,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,2,228,,양보표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
277,일반국도,37호,여양로,1,1,2,,,경기도 여주시 대신면 천서리 748,37.40191946,127.5465514,1,112,,좌로굽은도로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2778,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,3,322,,횡단보도표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2777,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,3,322,,횡단보도표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2776,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,1,129,,과속방지턱,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2775,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,2,226,,서행표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2774,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,1,132,,횡단보도표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2773,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,1,109,,회전형교차로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2772,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 복대리 24-12,37.36410715,127.5402383,1,130,,낙석도로표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2771,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 계신리 250-1,37.36989485,127.5389655,2,224,60,최고속도제한표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2770,국가지원지방도,333호,능북로,1,2,2,,,경기도 여주시 흥천면 계신리 250-1,37.36989485,127.5389655,1,129,,과속방지턱,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
2769,국가지원지방도,333호,능북로,1,1,2,,,경기도 여주시 흥천면 계신리 563-4,37.37058819,127.5390407,2,226,,서행표지,1,Y,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
276,일반국도,37호,여양로,1,1,2,,,경기도 여주시 대신면 천서리 748,37.40191946,127.5465514,2,224,40,최고속도제한표지,1,N,,경기도 여주시청,031-887-2623,2025-12-22,5700000,경기도 여주시
